shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
9631,14467,6/6/2022,,fedex,Delivered
9632,12729,5/7/2022,,fedex,Delivered
9633,11020,3/10/2022,,fedex,Delivered
9634,20768,3/5/2022,,fedex,Delivered
9635,8934,2/15/2022,,fedex,Delivered
9636,44,2/6/2022,,fedex,Delivered
9637,12592,12/13/2021,,fedex,Delivered
9638,7175,9/28/2021,,fedex,Delivered
9639,9558,9/21/2021,,fedex,Delivered
9640,20683,8/15/2021,,fedex,Delivered
9641,20400,7/22/2021,,fedex,Delivered
9642,14651,7/19/2021,,fedex,Delivered
9643,9135,7/13/2021,,fedex,Delivered
9644,17818,6/24/2021,,fedex,Delivered
9645,14266,6/12/2021,,fedex,Delivered
9646,98,6/2/2021,,fedex,Delivered
9647,10607,5/28/2021,,fedex,Delivered
9648,12027,4/12/2021,,fedex,Delivered
9649,4216,4/4/2021,,fedex,Delivered
9650,20362,3/22/2021,,fedex,Delivered
9651,11973,3/13/2021,,fedex,Delivered
9652,6438,3/4/2021,,fedex,Delivered
9653,5809,2/10/2021,,fedex,Delivered
9654,2511,2/3/2021,,fedex,Delivered
9655,9206,2/4/2021,,fedex,Delivered
9656,8242,1/24/2021,,fedex,Delivered
9657,7707,12/1/2020,,fedex,Delivered
9658,8769,8/24/2020,,fedex,Delivered
9659,7074,8/25/2020,,fedex,Delivered
9660,7421,8/21/2020,,fedex,Delivered
9661,5031,8/15/2020,,fedex,Delivered
9662,18143,6/30/2020,,fedex,Delivered
9663,2958,6/17/2020,,fedex,Delivered
9664,1053,6/12/2020,,fedex,Delivered
9665,14375,5/14/2020,,fedex,Delivered
9666,16484,5/12/2020,,fedex,Delivered
9667,16216,5/5/2020,,fedex,Delivered
9668,3793,4/19/2020,,fedex,Delivered
9669,11370,4/2/2020,,fedex,Delivered
9670,18103,3/26/2020,,fedex,Delivered
9671,14917,3/18/2020,,fedex,Delivered
9672,5425,2/15/2020,,fedex,Delivered
9673,17440,2/11/2020,,fedex,Delivered
9674,4292,2/2/2020,,fedex,Delivered
9675,18673,1/2/2020,,fedex,Delivered
9676,21358,5/20/2024,,fedex,Delivered
9677,21236,2/19/2024,,fedex,Delivered
9678,2367,2/13/2024,,fedex,Delivered
9679,1398,2/11/2024,,fedex,Delivered
9680,169,2/2/2024,,fedex,Delivered
9681,7787,12/17/2023,,fedex,Delivered
9682,18833,11/27/2023,,fedex,Delivered
9683,15693,9/11/2023,,fedex,Delivered
9684,15915,8/29/2023,,fedex,Delivered
9685,6996,8/25/2023,,fedex,Delivered
9686,20719,7/26/2023,,fedex,Delivered
9687,13652,7/21/2023,,fedex,Delivered
9688,5412,7/16/2023,,fedex,Delivered
9689,13190,6/28/2023,,fedex,Delivered
9690,12949,5/21/2023,,fedex,Delivered
9691,13759,5/23/2023,,fedex,Delivered
9692,734,5/19/2023,,fedex,Delivered
9693,3128,5/18/2023,,fedex,Delivered
9694,20805,5/3/2023,,fedex,Delivered
9695,11002,4/17/2023,,fedex,Delivered
9696,16119,4/7/2023,,fedex,Delivered
9697,7118,3/28/2023,,fedex,Delivered
9698,2513,3/26/2023,,fedex,Delivered
9699,1312,3/19/2023,,fedex,Delivered
9700,5690,2/18/2023,,fedex,Delivered
9701,17526,2/12/2023,,fedex,Delivered
9702,1796,1/27/2023,,fedex,Delivered
9703,10464,12/17/2022,,fedex,Delivered
9704,19293,12/7/2022,,fedex,Delivered
9705,19733,11/22/2022,,fedex,Delivered
9706,4897,11/17/2022,,fedex,Delivered
9707,11728,11/13/2022,,fedex,Delivered
9708,19210,9/16/2022,,fedex,Delivered
9709,1396,8/22/2022,,fedex,Delivered
9710,18521,8/12/2022,,fedex,Delivered
9711,7051,7/14/2022,,fedex,Delivered
9712,16791,7/9/2022,,fedex,Delivered
9713,17937,7/5/2022,,fedex,Delivered
9714,3650,6/29/2022,,fedex,Delivered
9715,15726,6/20/2022,,fedex,Delivered
9716,17640,6/19/2022,,fedex,Delivered
9717,20234,6/12/2022,,fedex,Delivered
9718,17411,5/23/2022,,fedex,Delivered
9719,9754,4/23/2022,,fedex,Delivered
9720,19377,4/16/2022,,fedex,Delivered
9721,1762,2/24/2022,,fedex,Delivered
9722,18073,11/17/2021,,fedex,Delivered
9723,9390,9/27/2021,,fedex,Delivered
9724,10767,9/22/2021,,fedex,Delivered
9725,16229,9/17/2021,,fedex,Delivered
9726,19208,8/22/2021,,fedex,Delivered
9727,6922,8/19/2021,,fedex,Delivered
9728,11707,8/14/2021,,fedex,Delivered
9729,5274,7/31/2021,,fedex,Delivered
9730,4648,7/12/2021,,fedex,Delivered
9731,16611,7/9/2021,,fedex,Delivered
9732,14285,7/1/2021,,fedex,Delivered
9733,10603,6/15/2021,,fedex,Delivered
9734,10771,6/10/2021,,fedex,Delivered
9735,7069,6/7/2021,,fedex,Delivered
9736,12647,6/6/2021,,fedex,Delivered
9737,14750,5/30/2021,,fedex,Delivered
9738,786,5/21/2021,,fedex,Delivered
9739,14472,5/18/2021,,fedex,Delivered
9740,16700,5/19/2021,,fedex,Delivered
9741,16170,5/11/2021,,fedex,Delivered
9742,20829,4/9/2021,,fedex,Delivered
9743,19958,4/9/2021,,fedex,Delivered
9744,19402,4/4/2021,,fedex,Delivered
9745,15461,3/29/2021,,fedex,Delivered
9746,12071,3/25/2021,,fedex,Delivered
9747,10539,3/6/2021,,fedex,Delivered
9748,13718,3/7/2021,,fedex,Delivered
9749,1974,2/23/2021,,fedex,Delivered
9750,3171,2/10/2021,,fedex,Delivered
9751,3138,2/3/2021,,fedex,Delivered
9752,309,1/6/2021,,fedex,Delivered
9753,14891,10/29/2020,,fedex,Delivered
9754,4656,10/27/2020,,fedex,Delivered
9755,14365,10/24/2020,,fedex,Delivered
9756,7459,10/1/2020,,fedex,Delivered
9757,3106,9/11/2020,,fedex,Delivered
9758,326,8/8/2020,,fedex,Delivered
9759,2861,5/8/2020,,fedex,Delivered
9760,1195,2/20/2020,,fedex,Delivered
9761,12472,1/14/2020,,fedex,Delivered
9762,21563,6/23/2024,,fedex,Delivered
9763,21006,4/3/2024,,fedex,Delivered
9764,21400,1/23/2024,,fedex,Delivered
9765,19467,12/31/2023,,fedex,Delivered
9766,3955,11/24/2023,,fedex,Delivered
9767,6693,11/18/2023,,fedex,Delivered
9768,17866,10/2/2023,,fedex,Delivered
9769,20067,9/19/2023,,fedex,Delivered
9770,2309,9/14/2023,,fedex,Delivered
9771,15100,8/25/2023,,fedex,Delivered
9772,12398,8/13/2023,,fedex,Delivered
9773,20564,8/7/2023,,fedex,Delivered
9774,8113,7/30/2023,,fedex,Delivered
9775,17419,7/18/2023,,fedex,Delivered
9776,10541,7/9/2023,,fedex,Delivered
9777,11059,6/28/2023,,fedex,Delivered
9778,17721,6/23/2023,,fedex,Delivered
9779,16235,6/16/2023,,fedex,Delivered
9780,14494,6/4/2023,,fedex,Delivered
9781,20619,5/14/2023,,fedex,Delivered
9782,212,5/9/2023,,fedex,Delivered
9783,13032,5/3/2023,,fedex,Delivered
9784,14447,4/18/2023,,fedex,Delivered
9785,16793,3/19/2023,,fedex,Delivered
9786,13639,3/11/2023,,fedex,Delivered
9787,6749,2/14/2023,,fedex,Delivered
9788,11706,2/6/2023,,fedex,Delivered
9789,9367,1/24/2023,,fedex,Delivered
9790,7313,1/12/2023,,fedex,Delivered
9791,18855,1/5/2023,,fedex,Delivered
9792,5037,10/20/2022,,fedex,Delivered
9793,13994,10/1/2022,,fedex,Delivered
9794,11389,9/29/2022,,fedex,Delivered
9795,6221,9/25/2022,,fedex,Delivered
9796,9445,9/11/2022,,fedex,Delivered
9797,12711,8/7/2022,,fedex,Delivered
9798,7772,6/14/2022,,fedex,Delivered
9799,7061,6/1/2022,,fedex,Delivered
9800,7086,6/1/2022,,fedex,Delivered
9801,5521,5/20/2022,,fedex,Delivered
9802,17658,5/19/2022,,fedex,Delivered
9803,4655,4/17/2022,,fedex,Delivered
9804,5970,4/1/2022,,fedex,Delivered
9805,14384,3/25/2022,,fedex,Delivered
9806,14332,3/26/2022,,fedex,Delivered
9807,9996,3/20/2022,,fedex,Delivered
9808,13761,3/15/2022,,fedex,Delivered
9809,13673,1/1/2022,,fedex,Delivered
9810,7451,12/17/2021,,fedex,Delivered
9811,9652,12/1/2021,,fedex,Delivered
9812,10510,11/23/2021,,fedex,Delivered
9813,3812,11/16/2021,,fedex,Delivered
9814,7581,11/14/2021,,fedex,Delivered
9815,6704,11/12/2021,,fedex,Delivered
9816,4384,11/5/2021,,fedex,Delivered
9817,5467,10/24/2021,,fedex,Delivered
9818,253,10/1/2021,,fedex,Delivered
9819,561,9/23/2021,,fedex,Delivered
9820,20380,9/7/2021,,fedex,Delivered
9821,20550,8/24/2021,,fedex,Delivered
9822,12855,6/24/2021,,fedex,Delivered
9823,13811,6/11/2021,,fedex,Delivered
9824,12757,5/24/2021,,fedex,Delivered
9825,20132,5/22/2021,,fedex,Delivered
9826,17287,3/28/2021,,fedex,Delivered
9827,10670,3/26/2021,,fedex,Delivered
9828,3081,3/22/2021,,fedex,Delivered
9829,19597,2/8/2021,,fedex,Delivered
9830,4162,12/3/2020,,fedex,Delivered
9831,16188,12/4/2020,,fedex,Delivered
9832,7169,11/23/2020,,fedex,Delivered
9833,18195,10/5/2020,,fedex,Delivered
9834,5528,10/1/2020,,fedex,Delivered
9835,4890,9/8/2020,,fedex,Delivered
9836,5692,7/29/2020,,fedex,Delivered
9837,8193,7/20/2020,,fedex,Delivered
9838,10266,6/23/2020,,fedex,Delivered
9839,9817,6/20/2020,,fedex,Delivered
9840,10153,6/1/2020,,fedex,Delivered
9841,11194,2/23/2020,,fedex,Delivered
9842,8630,2/20/2020,,fedex,Delivered
9843,21506,7/31/2024,,fedex,Delivered
9844,21099,3/19/2024,,fedex,Delivered
9845,7065,2/19/2024,,fedex,Delivered
9846,9098,2/14/2024,,fedex,Delivered
9847,21000,2/1/2024,,fedex,Delivered
9848,21600,1/27/2024,,fedex,Delivered
9849,1209,1/10/2024,,fedex,Delivered
9850,2688,10/17/2023,,fedex,Delivered
9851,15367,10/6/2023,,fedex,Delivered
9852,20782,10/2/2023,,fedex,Delivered
9853,15416,9/26/2023,,fedex,Delivered
9854,12653,9/15/2023,,fedex,Delivered
9855,2993,7/25/2023,,fedex,Delivered
9856,14690,7/8/2023,,fedex,Delivered
9857,972,7/3/2023,,fedex,Delivered
9858,17850,7/1/2023,,fedex,Delivered
9859,9829,6/26/2023,,fedex,Delivered
9860,17567,6/25/2023,,fedex,Delivered
9861,13156,5/5/2023,,fedex,Delivered
9862,11022,5/2/2023,,fedex,Delivered
9863,130,4/1/2023,,fedex,Delivered
9864,16047,3/31/2023,,fedex,Delivered
9865,1864,3/20/2023,,fedex,Delivered
9866,19770,3/15/2023,,fedex,Delivered
9867,11401,3/6/2023,,fedex,Delivered
9868,2078,1/21/2023,,fedex,Delivered
9869,6064,12/17/2022,,fedex,Delivered
9870,4423,12/9/2022,,fedex,Delivered
9871,18253,11/29/2022,,fedex,Delivered
9872,10392,11/22/2022,,fedex,Delivered
9873,3974,11/12/2022,,fedex,Delivered
9874,18123,10/22/2022,,fedex,Delivered
9875,2650,10/19/2022,,fedex,Delivered
9876,6357,10/7/2022,,fedex,Delivered
9877,3976,9/21/2022,,fedex,Delivered
9878,1189,9/4/2022,,fedex,Delivered
9879,17363,8/24/2022,,fedex,Delivered
9880,17902,8/13/2022,,fedex,Delivered
9881,19935,6/29/2022,,fedex,Delivered
9882,17976,6/19/2022,,fedex,Delivered
9883,10883,6/13/2022,,fedex,Delivered
9884,13638,6/3/2022,,fedex,Delivered
9885,17762,5/21/2022,,fedex,Delivered
9886,13346,5/11/2022,,fedex,Delivered
9887,12515,5/8/2022,,fedex,Delivered
9888,18560,4/18/2022,,fedex,Delivered
9889,10963,3/12/2022,,fedex,Delivered
9890,8857,3/3/2022,,fedex,Delivered
9891,7502,2/2/2022,,fedex,Delivered
9892,16494,1/8/2022,,fedex,Delivered
9893,1727,1/9/2022,,fedex,Delivered
9894,471,12/1/2021,,fedex,Delivered
9895,5362,11/27/2021,,fedex,Delivered
9896,7466,11/25/2021,,fedex,Delivered
9897,6472,11/20/2021,,fedex,Delivered
9898,4090,11/19/2021,,fedex,Delivered
9899,4338,10/23/2021,,fedex,Delivered
9900,4898,10/3/2021,,fedex,Delivered
9901,15097,9/26/2021,,fedex,Delivered
9902,12107,9/23/2021,,fedex,Delivered
9903,13478,9/23/2021,,fedex,Delivered
9904,11296,9/8/2021,,fedex,Delivered
9905,13790,9/6/2021,,fedex,Delivered
9906,2146,8/4/2021,,fedex,Delivered
9907,19886,7/25/2021,,fedex,Delivered
9908,15630,7/22/2021,,fedex,Delivered
9909,7897,7/19/2021,,fedex,Delivered
9910,10848,7/15/2021,,fedex,Delivered
9911,19307,7/12/2021,,fedex,Delivered
9912,3155,7/8/2021,,fedex,Delivered
9913,1736,6/25/2021,,fedex,Delivered
9914,6997,6/24/2021,,fedex,Delivered
9915,6715,6/19/2021,,fedex,Delivered
9916,6045,6/7/2021,,fedex,Delivered
9917,17015,5/24/2021,,fedex,Delivered
9918,15448,5/20/2021,,fedex,Delivered
9919,18678,5/15/2021,,fedex,Delivered
9920,5421,5/13/2021,,fedex,Delivered
9921,12789,5/2/2021,,fedex,Delivered
9922,17649,4/22/2021,,fedex,Delivered
9923,13252,4/17/2021,,fedex,Delivered
9924,19148,4/8/2021,,fedex,Delivered
9925,7071,3/23/2021,,fedex,Delivered
9926,17329,3/25/2021,,fedex,Delivered
9927,145,2/15/2021,,fedex,Delivered
9928,12752,11/1/2020,,fedex,Delivered
9929,4420,10/29/2020,,fedex,Delivered
9930,232,9/27/2020,,fedex,Delivered
9931,6282,9/17/2020,,fedex,Delivered
9932,4811,8/22/2020,,fedex,Delivered
9933,2136,7/10/2020,,fedex,Delivered
9934,9842,7/7/2020,,fedex,Delivered
9935,9119,6/7/2020,,fedex,Delivered
9936,7816,3/30/2020,,fedex,Delivered
9937,12914,3/19/2020,,fedex,Delivered
9938,3402,3/11/2020,,fedex,Delivered
9939,6699,1/23/2020,,fedex,Delivered
9940,5464,1/5/2020,,fedex,Delivered
9941,21435,6/21/2024,,fedex,Delivered
9942,21546,3/18/2024,,fedex,Delivered
9943,16406,2/1/2024,,fedex,Delivered
9944,21424,1/22/2024,,fedex,Delivered
9945,10454,12/28/2023,,fedex,Delivered
9946,345,11/2/2023,,fedex,Delivered
9947,5124,11/1/2023,,fedex,Delivered
9948,15700,10/24/2023,,fedex,Delivered
9949,13623,10/12/2023,,fedex,Delivered
9950,6361,10/12/2023,,fedex,Delivered
9951,13707,9/27/2023,,fedex,Delivered
9952,14418,9/20/2023,,fedex,Delivered
9953,20906,9/19/2023,,fedex,Delivered
9954,2856,8/28/2023,,fedex,Delivered
9955,10811,8/26/2023,,fedex,Delivered
9956,16417,8/24/2023,,fedex,Delivered
9957,15344,8/19/2023,,fedex,Delivered
9958,11773,8/19/2023,,fedex,Delivered
9959,10229,8/10/2023,,fedex,Delivered
9960,20102,8/7/2023,,fedex,Delivered
9961,9257,8/2/2023,,fedex,Delivered
9962,15428,8/1/2023,,fedex,Delivered
9963,14790,7/21/2023,,fedex,Delivered
9964,849,7/1/2023,,fedex,Delivered
9965,11293,6/22/2023,,fedex,Delivered
9966,16936,6/7/2023,,fedex,Delivered
9967,17736,5/17/2023,,fedex,Delivered
9968,2214,5/12/2023,,fedex,Delivered
9969,17097,5/3/2023,,fedex,Delivered
9970,5369,4/24/2023,,fedex,Delivered
9971,20937,4/21/2023,,fedex,Delivered
9972,13554,3/7/2023,,fedex,Delivered
9973,4618,1/28/2023,,fedex,Delivered
9974,229,1/16/2023,,fedex,Delivered
9975,8670,12/14/2022,,fedex,Delivered
9976,17448,10/30/2022,,fedex,Delivered
9977,14721,10/21/2022,,fedex,Delivered
9978,9719,10/10/2022,,fedex,Delivered
9979,15620,10/1/2022,,fedex,Delivered
9980,10720,9/18/2022,,fedex,Delivered
9981,5889,9/16/2022,,fedex,Delivered
9982,10819,9/16/2022,,fedex,Delivered
9983,8491,9/3/2022,,fedex,Delivered
9984,9451,9/2/2022,,fedex,Delivered
9985,16491,8/30/2022,,fedex,Delivered
9986,12481,8/7/2022,,fedex,Delivered
9987,12019,7/15/2022,,fedex,Delivered
9988,19394,7/11/2022,,fedex,Delivered
9989,587,7/3/2022,,fedex,Delivered
9990,10961,7/5/2022,,fedex,Delivered
9991,7119,7/3/2022,,fedex,Delivered
9992,15618,6/15/2022,,fedex,Delivered
9993,2788,6/14/2022,,fedex,Delivered
9994,18328,6/6/2022,,fedex,Delivered
9995,10257,5/28/2022,,fedex,Delivered
9996,5978,4/7/2022,,fedex,Delivered
9997,11041,3/14/2022,,fedex,Delivered
9998,9755,1/30/2022,,fedex,Delivered
9999,9307,1/10/2022,,fedex,Delivered
10000,13039,10/17/2021,,fedex,Delivered
10001,7507,10/18/2021,,fedex,Delivered
10002,14904,10/1/2021,,fedex,Delivered
10003,19104,9/30/2021,,fedex,Delivered
10004,6356,9/13/2021,,fedex,Delivered
10005,3318,9/2/2021,,fedex,Delivered
10006,1734,8/31/2021,,fedex,Delivered
10007,10108,8/12/2021,,fedex,Delivered
10008,15412,8/13/2021,,fedex,Delivered
10009,6075,7/29/2021,,fedex,Delivered
10010,12485,6/16/2021,,fedex,Delivered
10011,6932,6/11/2021,,fedex,Delivered
10012,8615,5/21/2021,,fedex,Delivered
10013,17666,5/25/2021,,fedex,Delivered
10014,286,5/11/2021,,fedex,Delivered
10015,12225,4/21/2021,,fedex,Delivered
10016,6638,4/11/2021,,fedex,Delivered
10017,14810,4/4/2021,,fedex,Delivered
10018,2612,3/29/2021,,fedex,Delivered
10019,7588,3/24/2021,,fedex,Delivered
10020,840,3/22/2021,,fedex,Delivered
10021,16211,3/20/2021,,fedex,Delivered
10022,8718,3/10/2021,,fedex,Delivered
10023,2408,2/19/2021,,fedex,Delivered
10024,8569,1/27/2021,,fedex,Delivered
10025,9216,1/30/2021,,fedex,Delivered
10026,11936,1/23/2021,,fedex,Delivered
10027,10388,12/1/2020,,fedex,Delivered
10028,9415,10/28/2020,,fedex,Delivered
10029,3872,10/20/2020,,fedex,Delivered
10030,3675,10/4/2020,,fedex,Delivered
10031,18221,8/22/2020,,fedex,Delivered
10032,6326,8/9/2020,,fedex,Delivered
10033,9318,7/16/2020,,fedex,Delivered
10034,610,7/5/2020,,fedex,Delivered
10035,9657,3/14/2020,,fedex,Delivered
10036,5451,3/12/2020,,fedex,Delivered
10037,5712,1/30/2020,,fedex,Delivered
10038,15916,1/16/2020,,fedex,Delivered
10039,11784,1/6/2020,,fedex,Delivered
10040,21328,7/31/2024,,fedex,Delivered
10041,20979,5/25/2024,,fedex,Delivered
10042,21228,3/19/2024,,fedex,Delivered
10043,21437,2/20/2024,,fedex,Delivered
10044,4256,2/15/2024,,fedex,Delivered
10045,10852,2/1/2024,,fedex,Delivered
10046,5546,11/11/2023,,fedex,Delivered
10047,2449,11/3/2023,,fedex,Delivered
10048,2682,10/28/2023,,fedex,Delivered
10049,9242,9/4/2023,,fedex,Delivered
10050,18749,8/24/2023,,fedex,Delivered
10051,8217,8/20/2023,,fedex,Delivered
10052,15701,8/16/2023,,fedex,Delivered
10053,1338,8/12/2023,,fedex,Delivered
10054,13659,7/1/2023,,fedex,Delivered
10055,10859,5/12/2023,,fedex,Delivered
10056,11007,4/28/2023,,fedex,Delivered
10057,5943,4/16/2023,,fedex,Delivered
10058,1061,3/15/2023,,fedex,Delivered
10059,20758,3/5/2023,,fedex,Delivered
10060,7156,1/31/2023,,fedex,Delivered
10061,5922,1/2/2023,,fedex,Delivered
10062,8213,12/24/2022,,fedex,Delivered
10063,8745,12/5/2022,,fedex,Delivered
10064,8311,12/2/2022,,fedex,Delivered
10065,14683,11/30/2022,,fedex,Delivered
10066,6722,11/23/2022,,fedex,Delivered
10067,258,11/13/2022,,fedex,Delivered
10068,1902,11/11/2022,,fedex,Delivered
10069,15647,10/27/2022,,fedex,Delivered
10070,8522,9/16/2022,,fedex,Delivered
10071,2410,9/17/2022,,fedex,Delivered
10072,5088,9/8/2022,,fedex,Delivered
10073,19964,9/2/2022,,fedex,Delivered
10074,18822,8/6/2022,,fedex,Delivered
10075,12583,8/7/2022,,fedex,Delivered
10076,13090,7/17/2022,,fedex,Delivered
10077,18172,7/9/2022,,fedex,Delivered
10078,11407,6/23/2022,,fedex,Delivered
10079,10547,6/21/2022,,fedex,Delivered
10080,11607,5/31/2022,,fedex,Delivered
10081,20344,5/27/2022,,fedex,Delivered
10082,3054,5/21/2022,,fedex,Delivered
10083,15255,4/16/2022,,fedex,Delivered
10084,17738,4/15/2022,,fedex,Delivered
10085,64,4/7/2022,,fedex,Delivered
10086,15880,3/22/2022,,fedex,Delivered
10087,20807,3/17/2022,,fedex,Delivered
10088,8702,2/6/2022,,fedex,Delivered
10089,8911,1/24/2022,,fedex,Delivered
10090,15357,1/18/2022,,fedex,Delivered
10091,6696,1/14/2022,,fedex,Delivered
10092,12632,12/28/2021,,fedex,Delivered
10093,368,12/6/2021,,fedex,Delivered
10094,4148,12/7/2021,,fedex,Delivered
10095,11128,11/30/2021,,fedex,Delivered
10096,6376,11/5/2021,,fedex,Delivered
10097,1460,9/25/2021,,fedex,Delivered
10098,5630,9/20/2021,,fedex,Delivered
10099,14458,9/7/2021,,fedex,Delivered
10100,18522,8/28/2021,,fedex,Delivered
10101,14489,8/29/2021,,fedex,Delivered
10102,7405,8/26/2021,,fedex,Delivered
10103,5358,8/24/2021,,fedex,Delivered
10104,13300,8/22/2021,,fedex,Delivered
10105,15388,8/17/2021,,fedex,Delivered
10106,15306,7/22/2021,,fedex,Delivered
10107,5015,7/6/2021,,fedex,Delivered
10108,17588,6/26/2021,,fedex,Delivered
10109,16385,6/24/2021,,fedex,Delivered
10110,5306,6/7/2021,,fedex,Delivered
10111,16835,6/5/2021,,fedex,Delivered
10112,9384,5/31/2021,,fedex,Delivered
10113,20190,5/24/2021,,fedex,Delivered
10114,19154,5/19/2021,,fedex,Delivered
10115,2775,5/15/2021,,fedex,Delivered
10116,7087,5/7/2021,,fedex,Delivered
10117,1376,4/19/2021,,fedex,Delivered
10118,5682,4/18/2021,,fedex,Delivered
10119,8852,4/20/2021,,fedex,Delivered
10120,13055,4/21/2021,,fedex,Delivered
10121,15731,4/20/2021,,fedex,Delivered
10122,14522,3/14/2021,,fedex,Delivered
10123,9105,2/21/2021,,fedex,Delivered
10124,10201,2/7/2021,,fedex,Delivered
10125,1735,1/28/2021,,fedex,Delivered
10126,4766,1/31/2021,,fedex,Delivered
10127,6447,12/26/2020,,fedex,Delivered
10128,6515,12/13/2020,,fedex,Delivered
10129,12374,12/6/2020,,fedex,Delivered
10130,315,11/23/2020,,fedex,Delivered
10131,10027,11/22/2020,,fedex,Delivered
10132,481,10/24/2020,,fedex,Delivered
10133,7206,10/10/2020,,fedex,Delivered
10134,7219,7/22/2020,,fedex,Delivered
10135,8604,7/20/2020,,fedex,Delivered
10136,13743,5/14/2020,,fedex,Delivered
10137,13387,4/19/2020,,fedex,Delivered
10138,5566,1/17/2020,,fedex,Delivered
10139,21165,2/18/2024,,fedex,Delivered
10140,7426,1/23/2024,,fedex,Delivered
10141,10358,1/21/2024,,fedex,Delivered
10142,15786,1/20/2024,,fedex,Delivered
10143,7184,12/29/2023,,fedex,Delivered
10144,795,12/10/2023,,fedex,Delivered
10145,4121,11/22/2023,,fedex,Delivered
10146,5842,11/8/2023,,fedex,Delivered
10147,6434,10/5/2023,,fedex,Delivered
10148,7773,10/6/2023,,fedex,Delivered
10149,8787,9/29/2023,,fedex,Delivered
10150,18242,6/22/2023,,fedex,Delivered
10151,9255,6/4/2023,,fedex,Delivered
10152,6252,5/19/2023,,fedex,Delivered
10153,20819,5/6/2023,,fedex,Delivered
10154,10081,5/4/2023,,fedex,Delivered
10155,5348,5/4/2023,,fedex,Delivered
10156,12921,4/27/2023,,fedex,Delivered
10157,12996,4/25/2023,,fedex,Delivered
10158,18128,4/23/2023,,fedex,Delivered
10159,13624,4/21/2023,,fedex,Delivered
10160,5650,4/14/2023,,fedex,Delivered
10161,15270,4/6/2023,,fedex,Delivered
10162,13814,3/30/2023,,fedex,Delivered
10163,17353,3/20/2023,,fedex,Delivered
10164,15068,3/21/2023,,fedex,Delivered
10165,8645,3/16/2023,,fedex,Delivered
10166,2996,2/4/2023,,fedex,Delivered
10167,13483,12/28/2022,,fedex,Delivered
10168,3105,12/25/2022,,fedex,Delivered
10169,7085,12/21/2022,,fedex,Delivered
10170,1852,12/6/2022,,fedex,Delivered
10171,7869,12/4/2022,,fedex,Delivered
10172,6786,10/25/2022,,fedex,Delivered
10173,8267,10/19/2022,,fedex,Delivered
10174,16082,8/30/2022,,fedex,Delivered
10175,13089,8/25/2022,,fedex,Delivered
10176,20936,8/17/2022,,fedex,Delivered
10177,6781,8/14/2022,,fedex,Delivered
10178,13542,8/6/2022,,fedex,Delivered
10179,6674,8/4/2022,,fedex,Delivered
10180,5880,7/22/2022,,fedex,Delivered
10181,4488,6/18/2022,,fedex,Delivered
10182,16855,5/17/2022,,fedex,Delivered
10183,16161,5/5/2022,,fedex,Delivered
10184,18638,4/27/2022,,fedex,Delivered
10185,9106,4/20/2022,,fedex,Delivered
10186,12332,4/9/2022,,fedex,Delivered
10187,14526,4/4/2022,,fedex,Delivered
10188,20028,4/6/2022,,fedex,Delivered
10189,16930,4/5/2022,,fedex,Delivered
10190,18086,3/20/2022,,fedex,Delivered
10191,2737,2/17/2022,,fedex,Delivered
10192,7030,1/21/2022,,fedex,Delivered
10193,1965,1/10/2022,,fedex,Delivered
10194,6270,12/10/2021,,fedex,Delivered
10195,19907,11/8/2021,,fedex,Delivered
10196,8484,10/30/2021,,fedex,Delivered
10197,20201,10/4/2021,,fedex,Delivered
10198,20613,9/21/2021,,fedex,Delivered
10199,18899,9/7/2021,,fedex,Delivered
10200,19991,9/4/2021,,fedex,Delivered
10201,11823,7/15/2021,,fedex,Delivered
10202,11891,7/7/2021,,fedex,Delivered
10203,18654,6/27/2021,,fedex,Delivered
10204,9435,6/19/2021,,fedex,Delivered
10205,14782,6/7/2021,,fedex,Delivered
10206,3717,5/21/2021,,fedex,Delivered
10207,6773,4/27/2021,,fedex,Delivered
10208,430,4/10/2021,,fedex,Delivered
10209,10135,3/22/2021,,fedex,Delivered
10210,20879,3/4/2021,,fedex,Delivered
10211,7778,2/16/2021,,fedex,Delivered
10212,15281,1/23/2021,,fedex,Delivered
10213,9546,12/19/2020,,fedex,Delivered
10214,6316,12/20/2020,,fedex,Delivered
10215,8609,12/15/2020,,fedex,Delivered
10216,17146,11/30/2020,,fedex,Delivered
10217,8872,11/5/2020,,fedex,Delivered
10218,17558,10/23/2020,,fedex,Delivered
10219,1125,9/29/2020,,fedex,Delivered
10220,3236,8/12/2020,,fedex,Delivered
10221,13005,7/14/2020,,fedex,Delivered
10222,2083,4/13/2020,,fedex,Delivered
10223,12714,4/1/2020,,fedex,Delivered
10224,15397,1/26/2020,,fedex,Delivered
10225,7135,1/6/2020,,fedex,Delivered
10226,21059,7/28/2024,,fedex,Delivered
10227,21418,7/25/2024,,fedex,Delivered
10228,21599,6/30/2024,,fedex,Delivered
10229,21309,6/25/2024,,fedex,Delivered
10230,21086,4/2/2024,,fedex,Delivered
10231,21272,3/21/2024,,fedex,Delivered
10232,21216,1/25/2024,,fedex,Delivered
10233,9337,1/17/2024,,fedex,Delivered
10234,354,1/13/2024,,fedex,Delivered
10235,1564,12/19/2023,,fedex,Delivered
10236,281,12/13/2023,,fedex,Delivered
10237,167,11/25/2023,,fedex,Delivered
10238,17262,10/24/2023,,fedex,Delivered
